Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
42610,1.116517922,-0.417933017,0.349605362,0.576650938,-0.663728007,-0.335123767,-0.152227364,-0.121732204,-1.190755419,0.750763289,-0.291493202,0.26647752,0.756767625,0.168956624,0.95533876,-1.634411765,0.061161467,0.517705763,-1.483771346,-0.360440277,-0.44820011,-0.973669101,0.071825427,0.022484058,0.263449552,-0.516766589,0.04505093,0.045105325,99,0
42610,-0.175405319,1.027387309,1.076705069,0.338897291,0.272798514,-0.543575544,0.72198994,-0.119362608,-0.603355803,-0.53214512,-0.656138449,-0.186450861,0.49231688,-0.390976728,1.209173259,0.25568161,0.028438827,0.125758425,0.802151298,0.114401746,-0.182693916,-0.535245855,0.015560782,-0.185065828,-0.649408286,0.119857767,0.13311581,0.170662747,17.99,0
42611,1.378555255,-0.57380518,0.491999341,-0.447476731,-1.109380215,-0.811783241,-0.539823358,-0.170794138,-0.446226698,0.486893425,-0.594887938,-0.32685958,0.060424699,-0.468938738,-0.489324952,0.578333359,0.677407458,-1.767902784,0.938511377,0.063195108,-0.016790389,0.027278459,-0.040456226,0.420433155,0.55591992,-0.24528152,0.012437302,0.01469736,17.85,0
42611,-1.168195188,1.339046466,0.773054145,1.278361041,0.402126124,-0.109289499,0.564371388,0.524584463,-1.597327217,-1.00102585,1.91239473,0.78701234,0.545173544,-0.655124561,0.889309646,0.093064378,1.274264571,0.653348698,0.533798654,0.241403176,0.046323961,-0.153129855,-0.090646105,-0.100397127,0.312317262,-0.277472817,-0.030744821,0.006424623,69.9,0
42612,1.088575325,0.213919682,0.886303387,2.285194884,-0.233419001,0.647969431,-0.508839208,0.382786195,-0.470127416,0.839073183,0.771493491,-0.252387353,-1.397339253,0.568692749,0.501802426,1.003218469,-0.767368465,0.434995987,-1.1568445,-0.231072943,0.185084053,0.438907233,-0.068459754,-0.336107432,0.324840274,0.133769754,0.014356448,0.010811443,10.65,0
42612,1.109598368,-0.28918845,1.326800702,0.903375895,-1.165454068,-0.045029954,-0.76858625,0.254248331,1.07460811,-0.252951774,-0.411597596,0.035658122,-1.156008312,-0.13489926,0.551634889,-0.171485931,0.286682427,-0.65253016,-0.514789871,-0.209556716,-0.054113325,0.010688858,0.112630342,0.418126709,0.099223354,0.329393132,0.025960323,0.025261013,11.5,0
42612,-0.489770946,0.319345402,2.053836683,0.729095015,0.116018939,1.800483959,0.665996225,0.010832923,0.963038997,-0.069472606,-0.186373747,0.687981763,-0.653740265,-1.143152785,-2.422837794,-0.923920583,0.007147384,-0.439377753,0.94581506,-0.096093137,-0.452394616,-0.573577617,-0.246386976,-0.848802443,-0.011583753,-0.591272429,-0.423900815,-0.469630282,87.56,0
42612,1.213661962,-1.108024241,-1.640591404,-1.522296924,1.500460903,3.242382984,-0.630831016,0.667395038,-0.952935269,0.622719429,-0.502509697,-0.176938213,0.175424822,0.180464674,0.155065189,-1.456434402,-0.184522879,1.060080506,-0.132025982,-0.112500887,-0.424387564,-1.054985319,-0.15404764,1.058385892,0.547655053,1.093349745,-0.090332265,0.013619274,134.98,0
42613,-1.148442966,0.209164481,0.695175833,-0.335457712,0.811444885,1.102164695,-0.316147143,1.027973191,-0.688625721,-0.729303008,1.780283238,0.843330475,-0.887586115,0.923281529,0.728271331,-1.625516612,1.507191973,-1.806127052,-0.070240955,-0.085269182,0.267722595,0.698244264,-0.055988891,-0.932858757,-0.530905275,1.267686963,-0.017277422,-0.058511302,2.37,0
42613,1.281938106,0.283719604,0.138015238,0.617032778,-0.273294284,-0.888248711,0.019699879,-0.131500806,0.188276533,-0.256485815,-0.535343439,-0.344122375,-0.576908461,-0.136899324,1.215160484,0.623932002,-0.086528136,-0.075770752,-0.056886559,-0.1255811,-0.321499984,-0.966773916,0.095733298,-0.038657647,0.234972292,0.119665573,-0.029109796,0.025230862,1.29,0
42613,-4.872509833,4.931508579,-2.965784926,0.170314969,0.129874597,8.810754846,-12.05344172,-24.92261407,-3.080482152,-5.162563995,-0.942702513,2.375402207,-2.153503145,4.493671911,0.902888904,2.084216079,0.601700971,0.781931015,-0.991977888,6.531658417,-12.81535263,2.989223208,1.962470588,0.763275122,0.63221755,-0.530533487,-0.290376736,0.522490168,0.12,0
42613,-0.344921414,0.930744557,0.82306212,0.298973759,0.440949911,-0.231761683,0.879916324,-0.088308551,-0.289297012,-0.294552835,-1.608944831,-1.001711346,-0.905864011,0.377924729,0.907337829,0.302114633,-0.732571884,0.463474811,0.158836649,-0.141209829,0.033768144,0.027897319,-0.291144851,-0.646118638,0.352207948,-0.313416959,-0.085863634,-0.000918178,35.95,0
42614,-0.740093293,1.112070134,1.356729255,0.906085648,-0.061893333,0.131742696,0.093921008,0.559996483,-0.706923433,-0.511441445,0.476344038,1.215201026,0.581262857,0.273676122,-0.813299329,-0.2661564,-0.062734801,0.301915133,1.306463145,-0.040522862,-0.069077312,-0.172176988,-0.128323972,-0.037478543,-0.124108434,-0.483832205,0.045495322,0.054597373,2.68,0
42614,-1.697179858,0.615561552,-0.246887106,-1.242864715,0.081515935,1.092917529,0.087941392,1.352887695,-0.401079232,-1.060371697,1.466023749,1.060986977,-0.955073706,1.05453129,-0.261647541,-0.884979485,1.026642582,-1.95280828,-1.671445157,-0.434930188,0.264021542,0.784670341,0.320197556,-0.959577489,-0.765110359,0.947206986,0.071344484,-0.064427442,82.63,0
42614,-1.191671762,1.207945246,1.263688515,-1.408913835,-0.502163756,-0.813197141,0.15695533,0.532822315,-0.263433091,-0.476735499,1.096918543,0.844653659,0.030531382,0.378676161,-0.225331043,0.893417408,-0.769067933,0.161598098,-0.431281289,0.058446548,-0.019558467,-0.101624904,-0.027819431,0.36000121,-0.296979633,0.708589159,0.235690884,0.161844112,0.92,0
42614,1.202117971,-1.08859465,0.65280994,-0.86173839,-1.576697584,-0.480067964,-0.945568845,0.130933542,-0.19146777,0.586768016,-0.646172568,-1.358409612,-2.097326769,0.424768386,1.732716435,-1.074746513,0.293681117,0.775766391,-1.081971386,-0.494334377,-0.490186743,-1.205890391,0.235548481,0.022636974,-0.363100301,1.23424937,-0.075647009,0.018004733,77.5,0
42614,1.202467945,0.116008125,-0.126700264,0.046747938,-0.208563056,-1.186896259,0.429542245,-0.313587759,-0.53276394,0.051123364,1.764983358,1.296906836,0.615393822,0.552961451,-0.031309819,0.014594428,-0.374406959,-0.344680756,0.31621653,0.03935013,0.045098353,0.07848612,-0.110400061,0.639121039,0.50512163,1.03470113,-0.118628316,-0.009983304,39.95,0
42615,0.158742414,-0.046077684,1.036118857,-0.974008584,-0.748969909,-0.732441145,-0.110425986,-0.239444703,-3.028580571,1.480673758,0.056163925,-1.003027061,0.600318228,-0.006573725,1.15489957,-1.922226173,1.661538227,-0.458565858,1.175572532,-0.127430465,-0.002579467,0.513883994,-0.093864661,0.434345171,-0.379812773,0.092457508,0.191612943,0.144790602,0.01,0
42615,0.96184225,-0.178827958,0.175593124,1.279957077,-0.053088064,0.358706304,0.060401391,0.148066347,0.094788687,0.010674501,0.810919175,0.9303192,-0.486295315,0.33272758,-0.720637052,-0.402246681,-0.084060105,-0.313930213,0.01771816,0.00219036,-0.018311654,-0.082640417,-0.194315132,-0.292019006,0.630519369,-0.318841388,0.015485162,0.018276036,103.07,0
42616,1.303287471,1.023966297,-3.187598778,0.468391376,3.353988343,2.431415763,0.184510029,0.622720734,-0.556254237,-1.485591217,1.021621514,-0.735357569,-0.334758399,-3.207687278,1.275891448,1.369607907,2.215750399,1.797339029,-0.464014454,0.078229317,-0.265551031,-0.823366277,-0.241908291,0.674554284,1.012236458,-0.278655507,0.041260025,0.089911855,1,0
42617,1.273863598,0.106882855,0.060362275,0.094235647,-0.414315644,-1.327916029,0.285162263,-0.277171847,0.045000429,-0.120016629,-0.28208323,-0.132319981,-0.726596388,0.577610319,0.936071993,0.155738519,-0.160457346,-0.91307665,0.282554812,-0.09450336,-0.444686259,-1.402259797,0.20551582,0.38056737,0.070600208,0.623418329,-0.10857061,0.004504082,20.98,0
42617,1.110102643,-0.019823593,1.341890481,2.853920543,-0.532421818,1.084527246,-0.680159372,0.330336695,0.771400617,0.251009308,-2.275027596,0.314280795,-0.015199096,-1.012757995,-2.193528389,0.028636606,-0.038570039,-0.482030714,0.117809614,-0.13417886,-0.354117468,-0.62901025,-0.081188485,-0.446223299,0.519443976,-0.00877331,0.056839663,0.026913704,19.02,0
42618,-4.337765248,-9.450744805,-2.017042196,2.478123267,-3.559982604,1.907161569,2.776876718,-0.210597808,0.619669791,-1.598111772,1.28652539,1.243170596,-0.194900109,0.440643892,-0.128872524,-0.081293236,0.551024724,-0.406949266,-0.92978421,5.535019707,1.566241868,-1.592653872,-2.334290458,-0.087961258,-1.085080432,0.655649518,-0.534966342,0.484812991,2809.94,0
42618,-2.162019753,-2.998122582,1.496312983,-2.382203974,1.530424763,-0.1369581,-1.651058409,0.480318955,-2.341076199,0.842458845,-0.334736618,-0.759526128,1.006226456,-0.471971755,-0.00581716,0.367954435,-0.427160449,1.090525109,-0.365761386,0.585041935,0.209980967,0.07774089,0.215771897,-1.746149565,0.637687906,-0.071925842,-0.041785964,0.089620291,136,0
42618,1.179102522,-0.037859453,-0.249428311,1.108486498,0.406272951,0.613879083,0.029899747,0.118414694,0.528509447,-0.114331564,-1.953499398,-0.446169972,-0.847387606,0.184450779,0.120212975,-0.26361341,-0.188767073,-0.393593343,0.15276141,-0.118875939,-0.178810631,-0.416463977,-0.261538535,-1.33182882,0.801413739,-0.227344094,0.0235331,0.007291363,51.65,0
42619,1.158566667,-0.548797917,-0.514894177,-1.536868959,-0.333614541,-0.721923885,0.054759162,-0.012798221,1.012111564,-0.820259325,1.229145517,0.269095919,-1.911424365,1.073393903,1.245036199,-0.619316334,-0.021239776,0.053015584,0.844778305,-0.082543056,0.035690162,-0.012898639,-0.166259214,-0.28644088,0.541800343,0.101259301,-0.037398076,-0.004981661,71.3,0
42619,-0.553537514,-0.143573742,1.310055031,-1.48287597,-0.691237394,-0.739814005,0.847891623,-0.244322771,-1.347127178,-0.236368086,-0.554374328,-0.193687749,1.014739396,-0.630523024,-0.845187309,0.8433319,0.224223024,-1.651727404,0.273154407,0.409244736,0.220750624,0.389943536,0.18607547,0.412130505,-0.045777637,-0.459233473,0.070989831,0.146807902,149,0
42620,-0.60437398,0.631386529,-0.100528822,-1.591018312,1.850567356,3.45575197,-0.508616035,1.426039339,-0.343051209,-0.871961786,-0.471840349,-0.058694449,0.058667152,0.351859377,0.807356107,1.217498662,-1.131653257,0.414667843,-0.520614767,-0.088841089,-0.007955198,-0.396720356,0.041478831,0.996694388,-0.207978876,0.149824578,-0.111238848,-0.020896697,19.99,0
42620,-0.704734457,0.632604942,1.346456954,-0.112023428,0.778567443,0.040288735,0.613777965,0.087106483,-0.238369169,-0.658321057,-2.030055393,-0.84404129,-0.223506011,0.054606788,0.640336701,0.923597393,-1.298442533,0.801543158,-0.622552586,-0.009477393,0.191450159,0.400610312,-0.392839131,-1.02030809,0.444114688,-0.287712375,0.078766691,0.103494903,37.1,0
42621,-0.988249767,0.810046072,1.354384913,-1.141023239,-0.288332518,0.27310852,-0.243185366,0.891297675,-0.259130867,-0.695232515,1.310470021,0.471697077,-0.832942068,0.600880315,0.513264671,0.40088189,-0.161970141,-0.301398906,-1.16887453,-0.176763174,0.279104426,0.773506525,-0.038321771,-0.246385233,-0.56971015,0.937772028,0.192758639,0.111457798,1,0
42622,1.050619451,-0.121965313,0.475325065,0.501968666,-0.038505848,0.807139025,-0.432872824,0.511955139,0.369894334,-0.186461573,0.622513819,-0.43190027,-2.226892845,0.85852532,2.362649182,-0.944839786,1.03661558,-2.296593776,-1.775879706,-0.396058566,-0.144705203,-0.38662599,0.334550493,-0.694785706,-0.221658701,0.210519543,0.02709282,0.002380802,0.99,0
42623,1.224127724,0.305602619,0.748255322,0.740538131,-0.69127551,-1.285293909,0.109584524,-0.270554605,-0.073827689,-0.082242129,0.353578244,0.834578902,0.765884792,0.162850024,0.933107443,0.121791156,-0.260399743,-0.783069461,-0.323274772,-0.076688658,-0.216453153,-0.601446357,0.196257326,0.927527988,0.164941052,0.05978507,-0.024705669,0.025504135,1.29,0
42623,-1.978666043,1.16275868,2.109914874,1.710496569,-0.383582522,0.799864791,-0.488119208,-2.132816315,0.378398369,0.20804458,-1.611918159,0.275240263,-0.234542008,-0.904764787,-2.268460563,0.303821572,-0.177473718,-0.227743416,-1.326546039,-0.9035579,2.274997228,-0.104946498,0.273186069,0.394911946,0.196661738,0.033564074,0.516570771,0.156764707,46.01,0
42624,-1.09487586,-0.482499996,1.454428516,-0.813977651,0.925403588,-0.615575163,1.161011058,-0.782537494,0.750061589,-0.190236588,2.004681957,1.109304554,0.028134826,-0.278112423,0.705484434,-1.990108656,0.25706429,-0.154287704,1.937176566,-0.110685725,-0.083065825,0.933237501,0.154191263,0.286407929,0.296881811,-0.514324284,-0.391799858,-0.65622654,34.65,0
42624,1.373833322,-1.339520707,0.623231578,-1.525459963,-1.536906452,0.171946358,-1.451228406,0.20169221,-1.723856807,1.560157765,0.98016285,-0.649890494,-0.223851519,-0.132496886,0.504195619,-0.109611271,0.326678289,0.561653974,-0.391634477,-0.313986767,0.007521344,0.327154665,-0.042378401,-0.322980737,0.243816506,-0.071930196,0.053073303,0.014321572,44,0
42626,1.045808426,-1.184977896,-0.824185382,-0.454820854,1.128958596,3.912295618,-1.104802128,0.918177668,-0.601210527,0.681908512,-0.688605279,-0.121718824,0.310394318,-0.097808304,0.512259861,-1.105865075,-0.560526172,1.891764278,-0.792649752,-0.094055455,-0.199629598,-0.439581858,-0.227987787,0.992457721,0.628319022,-0.224138404,0.050841086,0.055092408,167,0
42626,1.21296874,0.324455021,0.28313666,0.64118874,-0.161641003,-0.596653492,0.027024886,-0.080178341,-0.010984331,-0.334590002,0.199778338,0.459727562,0.46865078,-0.311372347,1.317109321,0.173823181,0.258060575,-0.780241253,-0.55857244,-0.095295664,-0.256852476,-0.69415339,0.155535186,0.04111772,0.152094098,0.123219195,-0.004910426,0.028007852,1.98,0
42626,-1.766002302,-0.059268907,-0.397360002,-1.462042358,2.65645639,3.079889068,-0.406419711,1.380774039,-0.054637361,-0.749276621,-0.771623131,0.135531755,-0.203167193,0.175914652,-0.495579293,0.260603558,-0.480631037,-0.142865827,0.361735495,-0.110264614,-0.257075557,-0.588441089,0.612676192,1.018625496,0.375714459,0.415192846,0.138894242,0.003127109,4,0
42626,1.122280779,0.088685622,0.12661214,1.103509193,-0.41735029,-0.90421543,0.17463786,-0.029582608,-0.057468017,0.241469401,1.100959677,-0.283054501,-2.491027395,1.157700492,0.323443556,0.170564402,-0.399981741,0.418995276,-0.06579665,-0.216042705,0.032042567,-0.102911168,-0.087115725,0.482214937,0.577735911,-0.384696799,-0.022778508,0.010430638,43,0
42627,0.967873415,-0.024652396,1.103448431,2.665937552,-0.265176862,1.37985095,-0.621030171,0.59214994,0.072875029,0.534469539,0.717055005,0.499930733,-1.539811122,0.031346337,-1.454590273,-0.360385799,0.391340915,-0.825515924,-0.906560924,-0.28545071,-0.029739208,0.133775269,-0.00839131,-0.291203549,0.349640928,0.105678597,0.04595035,0.0073926,19.78,0
42627,1.321059175,-0.558756607,0.196682128,-0.662205772,-0.845300435,-0.725732139,-0.318379588,-0.274052284,-0.974865518,0.62039915,-0.738262828,0.261084876,1.485016419,-0.144495322,0.896231997,-1.075278746,-0.313711404,0.898429477,-0.596869054,-0.277534433,-0.475397677,-0.976390373,0.020441772,-0.076324605,0.177816009,0.926079919,-0.059042888,0.017932873,62.7,0
42627,1.275348352,-0.261541873,0.154519762,-0.005707081,-0.207266291,0.113947058,-0.261490114,0.008807292,0.794764103,-0.323674523,-1.830597859,0.009392363,0.197552948,-0.273452509,0.105670173,0.371646121,-0.464900108,-0.417065252,0.944179693,0.027136435,-0.46812907,-1.275171828,-0.026180783,-0.967827314,0.245324161,0.810279997,-0.065211471,0.003265205,39.95,0
42628,0.34670963,-2.657195101,0.375268477,-1.57790892,-2.001367622,0.268246701,-0.536604477,0.08706812,0.705615289,-0.608531188,1.170644194,1.834583253,0.843226593,-0.392035562,-0.317103589,-2.447740917,0.561111892,1.085077641,0.149233873,0.495674523,-0.172665008,-0.723139759,-0.332291241,0.070253398,0.049904527,-0.141142365,0.00297479,0.100101514,487.54,0
42628,-1.872966326,-0.993434504,2.137503167,3.571108034,0.899669533,-0.404628943,-0.479518771,0.453188822,-0.717665699,0.694392068,-0.591254399,-0.749564209,-1.564023516,0.283366297,0.641150736,-0.772359175,0.915566347,-0.591762109,0.691673108,0.883361723,-0.036724002,-0.660087247,0.622363185,0.326550342,0.169557549,0.135726449,0.174080545,0.112759266,149,0
42629,1.211548557,-0.165301254,1.040853379,0.748804809,-0.835772154,-0.019663109,-0.616142834,0.090271683,0.931572958,-0.246948977,-1.140072574,0.393998631,0.351267106,-0.479760907,0.211698154,0.297645101,-0.367452166,-0.100387742,0.144737739,-0.065593868,-0.12033834,-0.144298359,-0.035502277,-0.072702559,0.327089693,0.346906602,0.017273308,0.023074008,11.5,0
42629,-1.017422102,0.648174884,1.523289333,-0.680801512,0.130761912,-0.512813575,0.661880349,0.052744249,-0.337070736,-0.340482344,0.686038236,-0.324338955,-1.679636361,0.562822453,-0.005694836,0.840176415,-0.917005716,0.263760041,-0.063128377,-0.290186524,-0.253056128,-0.969676186,0.034783969,-0.069552273,-0.318510707,-0.049927252,-0.214453476,0.087565644,35.95,0
42629,-0.354797406,0.896308193,0.723790686,1.094948026,0.182200135,0.360519402,-0.219027016,0.533000405,-0.500651998,-0.263469784,-1.08316344,0.505704942,1.552422335,0.178473681,1.51172961,-0.007078668,-0.245558066,0.222039512,0.335181124,0.014745897,0.361187535,1.047638184,0.045037163,-0.728644782,-1.11976286,-0.314608477,0.21158539,0.16173827,10,0
42629,1.109103933,0.163319956,0.215165145,1.107841589,-0.133295341,-0.481172864,0.202107957,-0.105646666,-0.022833106,-0.050543725,-0.175377508,0.262013555,-0.039620235,0.433459828,1.180295559,-0.236259213,-0.144607344,-0.587993186,-0.744302421,-0.080376953,0.083709494,0.213919736,-0.111079649,0.088247081,0.596388305,-0.303718653,0.021055688,0.025195696,52,0
42629,-0.3041967,0.763479133,1.281777768,-0.127471211,0.200168646,-0.512525713,0.63465384,0.011672471,-0.126014178,-0.061882129,0.880655506,-0.845628373,-2.299665477,0.01219597,0.508922709,0.70272324,-0.329577829,0.729758246,0.340881236,0.077075846,-0.306137596,-0.80728406,-0.058477803,-0.113438904,-0.249603098,0.054085786,0.059127493,-0.142169877,8.94,0
42629,-0.84623077,0.788564752,2.845733315,2.801176595,-0.15683843,1.781650714,-0.397542785,0.792828454,-0.828165486,0.682754061,1.07074407,0.093880466,-0.968440236,0.010022445,0.4120486,-0.486554285,0.615670594,-0.113617559,0.546536448,0.263039108,0.051163435,0.343606818,-0.07919547,-0.298651909,-0.137304249,0.302373607,0.38416692,0.146751639,26.62,0
42629,0.929461523,-0.326714246,1.288361501,1.690917917,-0.76225566,0.828085796,-0.537885212,0.379797153,0.906664879,-0.28318799,0.848974088,1.971393751,0.053943459,-0.608723203,-2.461376804,-1.024222665,0.575033031,-0.969006574,0.368505111,-0.079134747,-0.316118233,-0.558324948,0.049033656,0.233248484,0.365084966,-0.545799557,0.081571741,0.029845564,58.85,0
42630,1.076615137,-0.006856452,1.357915656,1.141108475,-0.750687786,0.387640486,-0.678576955,0.300445318,0.379781074,-0.041099457,1.559147987,1.599232989,0.639407969,-0.144013412,0.083629075,0.082983324,-0.342881156,-0.033564339,-0.51248837,-0.125353789,0.090400438,0.456808951,0.035126698,0.23705718,0.285677672,-0.401754946,0.088005936,0.027677776,1.18,0
42633,-0.335568031,0.982971339,1.595383078,1.034390051,0.292466151,0.067714275,1.041377427,-0.18511698,-1.021619908,0.269348318,1.988393326,0.981613937,0.405206533,0.30117841,0.742267655,-0.538149296,-0.102791889,-0.535908719,0.784025807,0.109466043,-0.333261782,-0.862850039,0.147012345,0.156859133,-0.410383776,-0.76518569,-0.207620513,-0.193970498,52,0
42633,-1.323128095,1.578900026,1.528998953,1.164436404,-0.497657734,-0.24410325,0.078301428,0.332986313,-0.547327815,0.066803879,0.020860536,0.162402207,-0.091465018,0.437650894,1.660807706,-0.453879563,0.436745138,-0.625345412,0.334519128,-0.173458805,-0.064621344,-0.582552743,0.062919213,0.336715279,-0.014541879,-0.544861869,-0.781592762,-0.030824217,4.9,0
42633,-6.033704993,5.653156554,-3.061938453,-0.050920613,-0.141523759,8.933761944,-11.78331135,-24.48310945,-3.500322305,-5.523704158,-1.219457449,2.31992213,-2.097750543,4.673421792,0.721953042,2.111564439,0.797128525,0.980341762,-0.75702713,6.355529055,-12.7006349,3.283477227,2.093381916,0.756426875,-0.384294448,-0.638472005,-0.358087361,0.370591164,49.38,0
42633,1.128444063,-0.057850091,-0.228329427,0.789307459,-0.002740567,0.351106893,-0.380293848,0.335944644,0.660709041,-0.600907168,0.596614175,-0.272421364,-2.070968817,-0.995554544,-0.420016491,0.301060135,1.022388779,0.545333729,0.180818831,-0.159530781,-0.158062155,-0.343790939,-0.154982884,-0.768208386,0.465512167,0.470394421,-0.002675404,0.021462129,29.56,0
42634,-0.772476423,0.358528338,-0.530690541,0.252667813,2.341483502,3.807286644,1.056274446,0.666484131,-0.753162228,-0.409461448,0.251647128,-0.713223127,-0.030357042,-1.047094753,1.712201147,0.43398311,0.231617827,1.176595978,0.821580555,0.980721387,-0.050931784,-0.422825819,0.320791757,0.849451069,0.193813708,-0.341416542,0.153427886,0.008823718,239.69,0
42634,-1.02057792,1.229969823,1.024555904,0.771904006,0.319664702,-0.345369477,0.744662155,-0.135470936,-0.234735838,0.470469912,-0.180799733,0.092488865,0.297111562,0.072946247,1.303884372,-0.703686684,0.008722971,-0.425547538,0.064298342,0.031646803,0.102684238,0.664269702,-0.13888551,0.100751997,-0.315889375,-0.378020674,-0.383067008,-0.311700722,13.96,0
42634,-0.560012937,0.724419562,0.614758507,-0.343917245,2.31977205,3.828375386,0.064775598,0.982441415,-0.786468541,-0.386745211,-0.184522702,-0.304934112,0.030320701,0.316325255,1.587364412,0.32295737,-0.746124747,0.524726333,0.890611004,0.253875552,-0.166840884,-0.729543468,-0.131114943,0.956962427,0.297622652,-0.475586459,0.086360576,0.084968982,34.99,0
42636,-1.796498753,1.09049605,1.942318385,1.483073368,-0.645018044,0.968583592,0.289703062,0.227168417,1.25412271,0.670165377,-0.965216741,0.821045033,0.220914674,-1.264950007,-1.285859221,-1.74374629,1.038609849,-1.196182462,1.265162402,0.250595266,-0.503791091,-0.435833952,-0.023386013,0.098658969,0.034368044,-0.449873644,-0.183281985,-0.10000006,62.3,0
42636,-0.340450427,1.127105167,1.288944979,0.061731239,0.017193618,-0.978151186,0.714821807,-0.069962864,-0.385466798,-0.51113341,-0.227263017,-0.117068628,0.051830341,-0.416293671,0.901481691,0.387447537,0.010326978,-0.128424323,-0.089126906,0.111567821,-0.264389062,-0.695462072,-0.012256574,0.326726159,-0.161824064,0.072376804,0.244874745,0.098118133,4.56,0
42637,-0.769842579,0.685181434,1.419703055,-0.955165474,-0.244373996,-0.367296964,0.226047018,-0.766291891,0.515780361,-0.8472873,-0.520046428,0.430661591,-0.401123988,-0.316292473,-0.878470186,-0.514832439,0.291525922,-1.171065408,-0.767487457,-0.4097439,0.830445666,0.110360601,0.102322481,0.477329911,-0.700019121,0.799335662,0.001777397,0.16945964,10,0
42637,-0.726876792,-0.052602166,2.321035703,-0.196014472,-0.363703222,0.127325767,-0.328837549,0.322140295,0.126002017,-0.536821109,0.639469188,0.633288359,-0.049132746,-0.285730509,-0.179927457,0.076065863,-0.155673614,0.507064871,1.500588221,0.2706819,0.041445874,0.108520192,-0.049440414,0.090103757,-0.322270516,1.07147429,0.036503402,0.100359117,35.95,0
